,Order ID,Gender,Visting,PaperlessBilling,PaymentMethod,Monthly Spending,Total Spending,Churn
1664,CA-2016-128531,Male,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,Yes
1665,CA-2016-128531,Female,Month-to-month,Yes,Electronic check,76.85,663.55,No
1666,CA-2016-128531,Male,Two year,No,Mailed check,20.25,174.65,No
1667,CA-2016-128531,Male,One year,Yes,Credit card (automatic),24.8,321.7,No
1668,CA-2016-128531,Male,Month-to-month,Yes,Electronic check,115.65,5125.5,No
1669,US-2015-157154,Male,Month-to-month,Yes,Credit card (automatic),74.6,548.9,No
1670,CA-2017-159457,Female,Month-to-month,Yes,Mailed check,50.15,50.15,Yes
1671,CA-2016-107615,Female,One year,Yes,Bank transfer (automatic),103.15,7031.3,No
1672,CA-2017-111647,Male,Two year,No,Credit card (automatic),72.1,5016.65,No
1673,CA-2015-150560,Female,Month-to-month,Yes,Bank transfer (automatic),113.6,4594.95,Yes
1674,CA-2015-143077,Female,Two year,No,Mailed check,25.1,611.45,No
1675,CA-2015-143077,Male,Month-to-month,Yes,Electronic check,78.9,2384.15,Yes
1676,CA-2016-122728,Male,Month-to-month,Yes,Electronic check,80.15,319.85,No
1677,CA-2016-122728,Male,Two year,No,Mailed check,25.4,153.3,No
1678,CA-2014-122882,Male,One year,Yes,Credit card (automatic),105.4,7035.6,No
1679,CA-2014-122882,Female,Month-to-month,Yes,Mailed check,45.75,344.2,No
1680,CA-2014-122882,Male,One year,Yes,Mailed check,24.45,1431.65,No
1681,CA-2014-122882,Male,Two year,No,Credit card (automatic),25.0,1849.2,No
1682,US-2016-101497,Male,Two year,Yes,Electronic check,85.25,6083.1,No
1683,CA-2016-147585,Male,Two year,No,Credit card (automatic),19.6,426.65,No
1684,CA-2017-149489,Male,Month-to-month,No,Mailed check,50.15,1655.35,No
1685,CA-2017-149489,Female,Month-to-month,Yes,Electronic check,70.55,1943.9,No
1686,CA-2017-149489,Male,Month-to-month,Yes,Electronic check,60.05,1616.15,Yes
1687,CA-2017-143798,Male,One year,No,Mailed check,26.4,314.95,No
1688,CA-2017-143798,Female,Two year,No,Mailed check,20.15,804.85,No
1689,CA-2014-142839,Male,Month-to-month,No,Mailed check,58.85,465.7,No
1690,CA-2017-129833,Female,Month-to-month,Yes,Credit card (automatic),97.55,6669.05,No
1691,CA-2017-129833,Female,Two year,No,Credit card (automatic),19.65,1161.75,No
1692,US-2016-154361,Female,One year,Yes,Credit card (automatic),25.25,947.75,No
1693,US-2016-158708,Female,Two year,No,Credit card (automatic),114.45,8375.05,No
1694,CA-2015-156335,Female,Month-to-month,Yes,Electronic check,34.7,34.7,Yes
1695,CA-2015-156335,Female,One year,Yes,Electronic check,70.7,3770.0,No
1696,CA-2015-156335,Female,Month-to-month,Yes,Electronic check,85.3,264.8,Yes
1697,CA-2015-148376,Female,Two year,No,Credit card (automatic),75.55,4707.85,No
1698,CA-2015-148376,Female,Two year,Yes,Electronic check,84.8,6152.4,No
1699,CA-2014-135657,Female,One year,Yes,Mailed check,20.65,958.1,No
1700,CA-2015-114069,Male,Two year,No,Bank transfer (automatic),20.45,943.0,No
1701,CA-2015-114069,Female,One year,Yes,Credit card (automatic),102.45,6615.15,Yes
1702,CA-2015-114069,Male,Month-to-month,Yes,Bank transfer (automatic),104.4,2200.25,Yes
1703,CA-2014-139857,Male,Month-to-month,Yes,Electronic check,35.65,425.1,No
1704,CA-2016-106306,Male,Month-to-month,Yes,Electronic check,99.75,99.75,Yes
1705,CA-2015-100545,Male,Month-to-month,No,Electronic check,90.45,5044.8,No
1706,CA-2017-123491,Male,Two year,Yes,Credit card (automatic),97.65,6743.55,No
1707,CA-2017-123491,Female,Month-to-month,No,Electronic check,73.85,196.4,No
1708,CA-2017-123491,Male,Month-to-month,Yes,Electronic check,74.4,299.7,Yes
1709,CA-2017-123491,Male,Two year,Yes,Credit card (automatic),69.1,2093.9,No
1710,CA-2017-123491,Female,Month-to-month,Yes,Electronic check,82.75,417.75,No
1711,CA-2017-123491,Female,Two year,Yes,Credit card (automatic),24.4,1725.4,No
1712,CA-2015-145401,Female,One year,Yes,Electronic check,55.25,1620.2,No
1713,US-2017-124968,Male,Month-to-month,No,Bank transfer (automatic),61.35,3169.55,No
1714,CA-2017-104003,Female,One year,No,Credit card (automatic),76.75,5233.25,No
1715,CA-2016-154788,Male,Two year,No,Mailed check,19.4,967.85,No
1716,CA-2016-169943,Male,Month-to-month,Yes,Credit card (automatic),54.75,438.05,No
1717,CA-2016-169943,Female,Two year,No,Credit card (automatic),19.7,1421.9,No
1718,CA-2016-169943,Male,One year,No,Bank transfer (automatic),19.9,323.15,No
1719,CA-2016-169943,Male,Month-to-month,Yes,Electronic check,107.95,318.6,No
1720,CA-2016-169943,Male,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,No
1721,US-2015-123218,Male,Month-to-month,Yes,Credit card (automatic),74.25,639.65,Yes
1722,US-2015-123218,Female,One year,Yes,Credit card (automatic),56.4,2928.5,No
1723,US-2015-123218,Male,Two year,No,Mailed check,20.1,100.35,No
1724,CA-2015-127453,Male,Month-to-month,No,Electronic check,94.9,273.2,No
1725,CA-2015-127453,Female,Month-to-month,Yes,Electronic check,94.2,1608.15,No
1726,CA-2015-127453,Female,Month-to-month,No,Electronic check,49.9,1441.95,No
1727,US-2017-164056,Male,Month-to-month,Yes,Electronic check,71.05,2168.15,No
1728,CA-2016-106894,Male,Two year,No,Bank transfer (automatic),81.65,3618.7,No
1729,CA-2016-106894,Male,One year,No,Bank transfer (automatic),89.45,5692.65,No
1730,CA-2014-125136,Female,Month-to-month,Yes,Electronic check,59.85,59.85,Yes
1731,CA-2014-125136,Female,Month-to-month,Yes,Electronic check,69.6,69.6,Yes
1732,US-2016-131149,Male,One year,No,Electronic check,99.0,5969.3,No
1733,US-2016-131149,Female,Month-to-month,No,Mailed check,19.05,19.05,No
1734,CA-2017-101483,Male,Month-to-month,Yes,Electronic check,45.4,418.8,Yes
1735,CA-2017-101483,Female,Two year,No,Bank transfer (automatic),114.45,8100.55,No
1736,CA-2017-101483,Male,Month-to-month,No,Mailed check,19.5,19.5,Yes
1737,CA-2015-130204,Male,Month-to-month,Yes,Mailed check,44.25,313.45,No
1738,CA-2015-130204,Female,One year,Yes,Bank transfer (automatic),90.55,6130.95,No
1739,CA-2015-130204,Male,Month-to-month,Yes,Electronic check,69.9,69.9,Yes
1740,CA-2014-110527,Male,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,No
1741,CA-2017-152807,Female,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No
1742,CA-2017-152807,Male,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,Yes
1743,CA-2017-152807,Male,Two year,No,Credit card (automatic),24.85,1583.5,No
1744,CA-2017-152807,Male,One year,Yes,Bank transfer (automatic),104.45,4162.05,No
1745,CA-2014-133270,Male,Two year,Yes,Credit card (automatic),19.8,1119.9,No
1746,CA-2016-155670,Female,Two year,Yes,Bank transfer (automatic),116.45,8013.55,No
1747,CA-2016-155670,Male,Month-to-month,Yes,Bank transfer (automatic),84.75,264.85,Yes
1748,US-2014-157406,Male,Two year,No,Credit card (automatic),20.05,1102.4,No
1749,US-2014-157406,Male,Month-to-month,Yes,Electronic check,110.75,5832.0,No
1750,CA-2015-139094,Female,Two year,Yes,Bank transfer (automatic),89.7,4304.5,No
1751,CA-2017-168837,Female,Month-to-month,Yes,Electronic check,89.95,1178.4,Yes
1752,CA-2017-116715,Male,One year,No,Credit card (automatic),48.7,1421.75,No
1753,CA-2017-116715,Female,Two year,Yes,Bank transfer (automatic),96.6,6827.5,No
1754,CA-2017-116715,Female,One year,Yes,Credit card (automatic),74.3,4698.05,No
1755,CA-2015-135622,Male,Month-to-month,Yes,Electronic check,54.3,654.5,No
1756,CA-2015-135622,Female,One year,No,Bank transfer (automatic),74.85,3268.05,No
1757,US-2015-107349,Male,Two year,Yes,Bank transfer (automatic),79.95,4362.05,No
1758,CA-2014-139017,Male,Two year,No,Bank transfer (automatic),20.05,1386.9,No
1759,CA-2014-141817,Male,Month-to-month,No,Mailed check,19.4,415.4,No
1760,CA-2015-130785,Male,One year,No,Bank transfer (automatic),54.9,2614.1,No
1761,CA-2015-130785,Male,Two year,Yes,Credit card (automatic),24.45,1513.6,No
1762,CA-2015-130785,Female,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,No
1763,CA-2016-110254,Male,Month-to-month,Yes,Electronic check,45.4,80.95,No
1764,CA-2016-110254,Male,Two year,No,Mailed check,75.7,4676.7,No
1765,CA-2016-110254,Male,One year,Yes,Credit card (automatic),110.65,6526.65,No
1766,CA-2016-110254,Male,One year,Yes,Mailed check,20.55,583.3,No
1767,US-2014-158057,Male,Two year,Yes,Credit card (automatic),115.15,8078.1,No
1768,US-2014-158057,Female,One year,No,Credit card (automatic),58.55,3503.5,No
1769,CA-2017-146024,Male,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,No
1770,CA-2017-146024,Female,Month-to-month,Yes,Electronic check,113.2,4689.5,Yes
1771,CA-2016-129686,Male,Month-to-month,Yes,Electronic check,90.5,1201.15,Yes
1772,CA-2016-129686,Female,Month-to-month,No,Electronic check,79.0,143.65,Yes
1773,CA-2014-118976,Male,Two year,Yes,Bank transfer (automatic),19.35,1292.65,No
1774,CA-2014-118976,Female,Month-to-month,Yes,Mailed check,48.75,48.75,No
1775,CA-2014-118976,Male,Two year,Yes,Electronic check,109.05,7108.2,No
1776,CA-2014-118976,Male,Two year,Yes,Bank transfer (automatic),25.0,1802.55,No
1777,CA-2015-105347,Male,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,No
1778,CA-2015-105347,Male,Two year,No,Credit card (automatic),24.75,1859.1,No
1779,CA-2016-124667,Female,Month-to-month,Yes,Electronic check,91.15,168.5,No
1780,CA-2016-124667,Male,One year,No,Bank transfer (automatic),20.15,390.85,Yes
1781,CA-2015-111094,Male,One year,Yes,Electronic check,104.35,6339.45,No
1782,CA-2015-111094,Male,Month-to-month,Yes,Electronic check,66.05,1652.4,No
1783,CA-2017-166317,Male,Month-to-month,Yes,Electronic check,71.65,71.65,Yes
1784,CA-2017-166317,Male,Month-to-month,No,Mailed check,20.35,77.5,Yes
1785,CA-2017-166317,Male,Two year,Yes,Credit card (automatic),92.2,6392.85,No
1786,CA-2017-166317,Male,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,Yes
1787,CA-2015-154326,Male,One year,Yes,Bank transfer (automatic),105.2,4599.15,No
1788,CA-2015-154326,Male,Two year,Yes,Bank transfer (automatic),19.6,1134.25,No
1789,CA-2015-154326,Male,Month-to-month,No,Electronic check,30.4,1621.35,No
1790,CA-2014-102008,Female,Month-to-month,No,Bank transfer (automatic),78.1,947.3,Yes
1791,CA-2014-120474,Male,One year,Yes,Mailed check,61.5,2722.2,No
1792,CA-2014-120474,Male,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,No
1793,CA-2014-104773,Female,Two year,No,Bank transfer (automatic),24.75,1769.6,No
1794,CA-2016-140774,Female,Two year,No,Mailed check,91.05,6293.75,No
1795,US-2017-139465,Male,Month-to-month,No,Mailed check,89.65,1761.05,Yes
1796,US-2017-139465,Female,Month-to-month,Yes,Credit card (automatic),73.65,1642.75,No
1797,US-2017-139465,Female,Two year,No,Credit card (automatic),19.4,578.5,No
1798,CA-2016-100965,Female,One year,No,Bank transfer (automatic),26.2,954.9,No
1799,CA-2016-121034,Female,Month-to-month,Yes,Electronic check,98.7,973.25,Yes
1800,CA-2016-121034,Female,Month-to-month,Yes,Bank transfer (automatic),43.85,43.85,No
1801,CA-2016-149461,Female,Month-to-month,Yes,Mailed check,69.7,1490.4,No
1802,CA-2017-158379,Female,Two year,No,Mailed check,38.55,280.0,No
1803,CA-2017-158379,Male,Two year,Yes,Mailed check,53.1,1901.25,No
1804,CA-2017-158379,Male,Month-to-month,No,Mailed check,20.65,716.4,No
1805,US-2016-116729,Male,Two year,No,Credit card (automatic),64.45,4720.0,No
1806,US-2016-116729,Male,Two year,No,Credit card (automatic),25.1,930.95,No
1807,US-2016-116729,Male,Month-to-month,No,Electronic check,76.35,76.35,Yes
1808,CA-2016-164938,Male,Month-to-month,Yes,Electronic check,79.15,1676.95,Yes
1809,CA-2016-165484,Male,Month-to-month,Yes,Electronic check,85.0,2642.05,Yes
1810,CA-2016-165484,Male,One year,Yes,Credit card (automatic),95.15,6770.85,No
1811,CA-2014-132612,Male,Month-to-month,Yes,Mailed check,79.35,1835.3,No
1812,US-2017-161193,Female,One year,Yes,Bank transfer (automatic),96.65,1588.25,No
1813,US-2017-161193,Female,Month-to-month,Yes,Electronic check,75.5,75.5,No
1814,CA-2015-131597,Female,Two year,No,Mailed check,19.7,258.35,No
1815,CA-2015-164833,Female,Two year,No,Credit card (automatic),20.5,1502.25,No
1816,CA-2015-164833,Female,Month-to-month,No,Mailed check,19.2,19.2,No
1817,CA-2015-125423,Female,Two year,No,Bank transfer (automatic),98.35,6929.4,No
1818,US-2014-130379,Female,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,No
1819,US-2014-130379,Female,Two year,No,Credit card (automatic),51.35,3244.4,No
1820,CA-2016-168956,Female,Month-to-month,No,Mailed check,45.65,323.45,No
1821,CA-2016-168956,Female,Month-to-month,No,Electronic check,85.3,2661.1,Yes
1822,CA-2016-168956,Male,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,Yes
1823,CA-2016-168956,Female,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,Yes
1824,CA-2016-167507,Female,Two year,No,Bank transfer (automatic),20.3,1401.15,No
1825,CA-2016-167507,Male,Month-to-month,Yes,Electronic check,54.2,1739.6,No
1826,CA-2016-167507,Male,Month-to-month,Yes,Electronic check,90.65,5931.0,No
1827,CA-2016-109344,Male,Month-to-month,Yes,Bank transfer (automatic),50.9,2333.85,No
1828,US-2015-140851,Male,One year,No,Electronic check,25.05,949.85,No
1829,CA-2014-103373,Male,Month-to-month,Yes,Electronic check,74.85,572.45,No
1830,CA-2017-145884,Male,Two year,No,Mailed check,20.5,696.8,No
1831,CA-2017-145884,Male,Month-to-month,Yes,Mailed check,63.55,1381.8,No
1832,CA-2015-131422,Male,Month-to-month,Yes,Electronic check,44.85,2572.95,Yes
1833,CA-2017-162691,Male,Month-to-month,No,Electronic check,47.95,47.95,No
1834,CA-2017-162691,Male,Month-to-month,No,Electronic check,45.1,45.1,Yes
1835,CA-2014-141278,Male,Month-to-month,Yes,Electronic check,45.0,45.0,No
1836,CA-2017-122693,Male,Month-to-month,Yes,Electronic check,96.0,2122.45,Yes
1837,CA-2014-117345,Male,Month-to-month,No,Bank transfer (automatic),20.05,20.05,Yes
1838,CA-2014-117345,Female,Month-to-month,Yes,Electronic check,90.05,4931.8,No
1839,CA-2014-117345,Male,Two year,Yes,Credit card (automatic),25.3,116.95,No
1840,CA-2014-117345,Female,Two year,No,Bank transfer (automatic),108.65,6937.95,Yes
1841,CA-2016-157763,Male,One year,No,Electronic check,24.3,1261.7,No
1842,CA-2015-135391,Male,Month-to-month,Yes,Electronic check,75.95,3273.8,No
1843,CA-2015-135391,Male,Two year,No,Credit card (automatic),19.7,1415.85,No
1844,US-2017-113852,Female,One year,No,Credit card (automatic),66.4,3958.2,No
1845,US-2017-158512,Female,One year,Yes,Bank transfer (automatic),35.75,2492.25,No
1846,US-2017-158512,Male,One year,No,Mailed check,18.8,279.2,No
1847,CA-2017-128370,Male,Two year,No,Credit card (automatic),19.4,1083.0,No
1848,CA-2017-128370,Male,One year,No,Mailed check,19.3,755.5,No
1849,CA-2015-160472,Female,Month-to-month,Yes,Electronic check,45.55,402.6,Yes
1850,CA-2015-160472,Female,Month-to-month,Yes,Credit card (automatic),67.45,3252.0,No
1851,CA-2015-160472,Female,Month-to-month,Yes,Electronic check,35.1,68.75,Yes
1852,CA-2015-160472,Male,Month-to-month,No,Credit card (automatic),46.2,46.2,Yes
1853,CA-2015-160472,Female,Month-to-month,No,Electronic check,45.15,45.15,Yes
1854,CA-2015-160472,Male,Month-to-month,Yes,Electronic check,43.3,43.3,Yes
1855,CA-2014-114643,Male,Two year,Yes,Mailed check,20.1,936.85,No
1856,US-2017-158218,Female,Month-to-month,Yes,Credit card (automatic),57.15,2250.65,Yes
1857,US-2017-158218,Male,Two year,No,Credit card (automatic),58.9,3857.1,No
1858,CA-2015-121608,Female,Month-to-month,Yes,Electronic check,73.2,1441.1,Yes
1859,CA-2015-121608,Male,Month-to-month,Yes,Electronic check,85.35,4338.6,Yes
1860,US-2017-121251,Female,Two year,No,Mailed check,19.45,1378.45,No
1861,US-2017-121251,Female,Month-to-month,No,Mailed check,45.95,45.95,Yes
1862,CA-2014-151078,Female,Month-to-month,Yes,Electronic check,50.5,2566.3,No
1863,US-2016-100839,Male,One year,No,Mailed check,25.1,171.0,No
1864,US-2016-100839,Male,One year,No,Mailed check,60.7,1597.4,No
1865,US-2017-116659,Female,One year,Yes,Electronic check,99.0,4744.35,No
1866,CA-2017-118857,Female,One year,Yes,Bank transfer (automatic),104.4,6721.6,No
1867,CA-2015-127110,Female,Month-to-month,No,Electronic check,83.75,247.25,Yes
1868,CA-2015-127110,Female,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,No
1869,CA-2016-148201,Female,Two year,No,Credit card (automatic),24.1,1734.65,No
1870,CA-2014-116932,Female,Month-to-month,Yes,Mailed check,45.55,45.55,No
1871,CA-2014-116932,Female,Month-to-month,Yes,Electronic check,93.8,4539.35,No
1872,CA-2014-116932,Female,Two year,No,Bank transfer (automatic),19.7,804.25,No
1873,CA-2017-142888,Male,Two year,Yes,Credit card (automatic),70.65,5011.15,No
1874,CA-2014-147914,Female,Two year,No,Credit card (automatic),86.45,3574.5,No
1875,US-2016-112977,Male,Two year,Yes,Credit card (automatic),114.1,8086.4,No
1876,CA-2017-112039,Female,One year,Yes,Credit card (automatic),95.2,4563.0,No
1877,CA-2017-118885,Male,Two year,No,Credit card (automatic),88.55,6362.35,No
1878,CA-2017-118885,Female,Month-to-month,Yes,Credit card (automatic),20.75,67.1,No
1879,US-2017-166611,Male,Month-to-month,Yes,Electronic check,70.05,70.05,Yes
1880,CA-2015-109512,Male,Month-to-month,Yes,Electronic check,86.0,165.45,Yes
1881,CA-2015-109512,Male,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,No
1882,CA-2015-109512,Male,Month-to-month,Yes,Mailed check,60.2,1834.15,No
1883,CA-2016-118570,Male,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,Yes
1884,CA-2017-154718,Female,One year,No,Bank transfer (automatic),55.45,1477.65,No
1885,CA-2016-147578,Female,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,No
1886,CA-2014-140165,Female,Two year,Yes,Bank transfer (automatic),60.4,3953.7,No
1887,CA-2014-140165,Male,Month-to-month,No,Electronic check,72.65,1194.3,Yes
1888,CA-2014-142587,Male,One year,No,Bank transfer (automatic),55.8,1327.85,No
1889,CA-2014-142587,Female,Month-to-month,Yes,Mailed check,31.1,419.7,No
1890,CA-2014-157623,Female,Month-to-month,Yes,Electronic check,21.0,21.0,Yes
1891,CA-2014-157623,Female,Month-to-month,No,Mailed check,45.1,45.1,Yes
1892,CA-2017-145310,Male,Month-to-month,Yes,Credit card (automatic),50.95,207.35,No
1893,CA-2016-100083,Female,Month-to-month,Yes,Electronic check,69.1,1083.7,No
1894,US-2017-108063,Male,Month-to-month,Yes,Electronic check,43.95,2007.85,No
1895,CA-2015-109197,Male,Two year,Yes,Bank transfer (automatic),86.5,5882.75,No
1896,CA-2017-141789,Male,Month-to-month,No,Electronic check,69.95,2657.55,No
1897,CA-2014-169775,Female,Month-to-month,Yes,Bank transfer (automatic),50.4,1527.5,Yes
1898,CA-2014-169775,Female,Month-to-month,No,Electronic check,78.95,378.4,Yes
1899,CA-2014-169775,Male,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,No
1900,CA-2016-140543,Male,Two year,No,Mailed check,19.9,76.65,No
1901,CA-2016-151141,Male,One year,No,Electronic check,20.15,260.7,No
1902,CA-2017-167094,Male,Two year,Yes,Credit card (automatic),90.6,6441.85,No
1903,CA-2017-167094,Female,Month-to-month,Yes,Electronic check,92.0,266.8,No
1904,CA-2017-167094,Male,Month-to-month,Yes,Electronic check,94.45,5124.6,Yes
1905,CA-2017-154410,Female,One year,Yes,Mailed check,24.85,962.25,No
1906,US-2016-150567,Male,One year,No,Credit card (automatic),36.0,1382.9,No
1907,US-2016-150567,Male,Month-to-month,Yes,Electronic check,78.5,571.05,No
1908,CA-2015-157959,Male,Two year,No,Credit card (automatic),19.95,1399.35,No
1909,CA-2017-105886,Male,One year,No,Mailed check,20.65,150.0,No
1910,CA-2016-105963,Male,Month-to-month,Yes,Electronic check,30.5,167.2,No
1911,CA-2017-121503,Male,Two year,No,Credit card (automatic),106.1,7657.4,No
1912,CA-2017-121503,Female,One year,Yes,Bank transfer (automatic),20.5,865.05,No
1913,CA-2014-103366,Female,One year,Yes,Electronic check,95.5,6153.85,No
1914,CA-2017-124597,Female,Month-to-month,No,Electronic check,64.6,174.2,No
1915,CA-2017-124597,Female,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No
1916,CA-2017-124597,Female,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,Yes
1917,CA-2015-105634,Male,Two year,No,Credit card (automatic),89.1,6352.4,No
1918,CA-2015-123673,Female,Month-to-month,No,Electronic check,54.95,1348.5,No
1919,US-2017-111423,Female,Month-to-month,No,Mailed check,50.9,50.9,Yes
1920,US-2017-111423,Female,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No
1921,CA-2015-125178,Female,Two year,Yes,Credit card (automatic),85.95,5931.75,No
1922,CA-2016-156685,Female,Month-to-month,No,Electronic check,60.35,1404.65,No
1923,CA-2016-156685,Female,Two year,No,Bank transfer (automatic),19.8,726.1,No
1924,CA-2017-126865,Female,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No
1925,CA-2017-102834,Female,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No
1926,US-2016-139710,Female,Month-to-month,Yes,Electronic check,99.8,4872.45,Yes
1927,CA-2017-121538,Male,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes
1928,US-2017-101539,Male,Month-to-month,Yes,Mailed check,19.55,658.95,Yes
1929,US-2017-101539,Male,Month-to-month,Yes,Electronic check,81.05,81.05,No
1930,US-2017-101539,Male,Month-to-month,Yes,Electronic check,20.5,76.95,No
1931,CA-2016-152121,Male,One year,Yes,Bank transfer (automatic),111.8,5809.75,No
1932,CA-2017-161200,Male,Month-to-month,No,Mailed check,20.2,20.2,No
1933,CA-2017-161200,Male,One year,Yes,Mailed check,19.7,415.9,No
1934,CA-2017-101245,Male,Month-to-month,Yes,Electronic check,79.1,246.5,Yes
1935,CA-2017-101245,Male,One year,Yes,Bank transfer (automatic),19.85,996.95,No
1936,CA-2015-141768,Male,One year,Yes,Bank transfer (automatic),60.5,3145.15,No
1937,CA-2016-112109,Male,Two year,No,Mailed check,19.55,265.3,No
1938,CA-2016-112109,Male,Month-to-month,No,Mailed check,20.9,20.9,No
1939,CA-2016-112109,Female,Month-to-month,Yes,Mailed check,21.05,21.05,No
1940,CA-2016-112109,Female,One year,No,Electronic check,71.5,4576.3,No
1941,CA-2017-144064,Male,Month-to-month,No,Mailed check,54.65,189.1,No
1942,CA-2017-144064,Male,Two year,No,Credit card (automatic),19.2,908.15,No
1943,CA-2017-144064,Male,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No
1944,CA-2016-108581,Male,Month-to-month,No,Mailed check,25.5,215.2,Yes
1945,CA-2016-108581,Male,Two year,No,Bank transfer (automatic),20.5,1500.95,No
1946,CA-2017-157987,Female,Month-to-month,Yes,Credit card (automatic),90.4,5099.15,No
1947,CA-2017-157987,Male,One year,Yes,Bank transfer (automatic),90.25,6385.95,No
1948,CA-2017-157987,Male,Month-to-month,No,Electronic check,80.75,159.45,Yes
1949,CA-2017-157987,Female,Two year,No,Bank transfer (automatic),104.6,6885.75,No
1950,CA-2017-157987,Male,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes
1951,CA-2017-157987,Male,Month-to-month,No,Credit card (automatic),50.2,668.85,No
1952,CA-2017-157987,Female,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,No
1953,CA-2017-157987,Female,Month-to-month,Yes,Electronic check,75.35,75.35,Yes
1954,CA-2017-157987,Male,Month-to-month,Yes,Electronic check,75.45,75.45,Yes
1955,CA-2017-157987,Female,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,No
1956,CA-2017-157987,Female,Two year,Yes,Bank transfer (automatic),101.3,7261.25,No
1957,CA-2017-157987,Male,Month-to-month,No,Electronic check,53.1,2459.8,No
1958,CA-2017-110905,Male,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,No
1959,CA-2017-110905,Female,Month-to-month,No,Electronic check,34.25,163.55,No
1960,CA-2017-110905,Male,Month-to-month,No,Credit card (automatic),88.6,2888.7,No
1961,CA-2017-110905,Male,One year,Yes,Bank transfer (automatic),60.15,2421.6,No
1962,CA-2017-110905,Female,One year,Yes,Credit card (automatic),99.95,2292.75,No
1963,CA-2017-110905,Female,Month-to-month,No,Bank transfer (automatic),70.7,553.4,No
1964,CA-2017-110905,Female,One year,Yes,Mailed check,54.8,3465.7,No
1965,CA-2017-110905,Male,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,Yes
1966,CA-2017-165841,Male,Month-to-month,No,Credit card (automatic),54.8,1291.3,No
1967,CA-2017-165841,Female,One year,Yes,Credit card (automatic),78.6,5356.45,Yes
1968,CA-2017-165841,Male,One year,Yes,Mailed check,100.3,5200.8,No
1969,CA-2017-117485,Female,Two year,No,Electronic check,53.6,3237.05,No
1970,CA-2017-140242,Female,Month-to-month,Yes,Electronic check,81.1,576.65,Yes
1971,CA-2017-140242,Male,One year,Yes,Credit card (automatic),19.35,433.75,No
1972,CA-2014-148950,Male,Month-to-month,No,Electronic check,85.6,1868.4,No
1973,CA-2014-148950,Female,Two year,Yes,Electronic check,80.8,5728.55,No
1974,CA-2014-148950,Female,Month-to-month,Yes,Electronic check,74.95,825.7,Yes
1975,CA-2014-110408,Male,Two year,No,Mailed check,19.6,390.4,No
1976,CA-2014-110408,Male,Month-to-month,Yes,Electronic check,93.55,93.55,Yes
1977,CA-2014-110408,Male,Month-to-month,Yes,Electronic check,90.7,2845.15,No
1978,CA-2015-109939,Male,Two year,No,Mailed check,69.75,3894.4,No
1979,CA-2016-112669,Male,Two year,Yes,Bank transfer (automatic),20.0,886.4,No
1980,CA-2016-112669,Male,Month-to-month,Yes,Electronic check,95.25,1021.55,No
1981,CA-2015-119592,Male,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes
1982,CA-2014-122749,Female,Month-to-month,No,Mailed check,19.95,268.4,No
1983,CA-2014-164721,Female,One year,No,Mailed check,80.85,2204.35,No
1984,CA-2014-164721,Female,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,Yes
1985,CA-2014-164721,Female,Month-to-month,No,Mailed check,29.2,309.1,Yes
1986,CA-2016-147417,Female,Two year,Yes,Bank transfer (automatic),93.3,6398.05,No
1987,CA-2015-127509,Female,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Yes
1988,CA-2015-127509,Male,One year,Yes,Electronic check,108.85,6287.25,Yes
1989,CA-2015-127509,Female,Two year,Yes,Credit card (automatic),46.35,1662.05,No
1990,CA-2015-127509,Male,Month-to-month,Yes,Electronic check,84.75,1350.15,Yes
1991,CA-2017-111374,Female,One year,No,Credit card (automatic),78.75,3600.65,No
