,Order ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
951,US-2017-110576,Female,No,19.0,No,Doctor,1.0,Low,3.0,Cat_1,A
952,CA-2017-131156,Female,No,50.0,Yes,Artist,4.0,Low,1.0,Cat_6,B
953,CA-2017-136539,Female,Yes,48.0,No,Engineer,0.0,Average,4.0,Cat_4,C
954,CA-2017-136539,Male,Yes,57.0,No,Marketing,1.0,Average,3.0,Cat_4,B
955,CA-2017-119305,Female,Yes,72.0,No,Engineer,1.0,Average,3.0,Cat_4,A
956,CA-2017-102414,Female,No,39.0,No,Engineer,4.0,Low,3.0,Cat_3,B
957,CA-2017-102414,Female,Yes,49.0,Yes,Doctor,0.0,Low,3.0,Cat_4,A
958,CA-2017-102414,Female,No,41.0,Yes,Entertainment,0.0,Low,4.0,Cat_4,A
959,CA-2015-112571,Male,Yes,65.0,No,Executive,2.0,High,7.0,Cat_4,A
960,CA-2017-152142,Female,No,22.0,No,Marketing,0.0,Low,3.0,Cat_4,D
961,CA-2015-160059,Female,No,23.0,No,Healthcare,0.0,Low,4.0,Cat_4,C
962,CA-2016-120859,Female,Yes,41.0,No,Artist,0.0,Low,1.0,Cat_4,B
963,CA-2014-127488,Female,Yes,42.0,Yes,Engineer,0.0,Low,3.0,Cat_4,A
964,CA-2017-135279,Male,No,18.0,No,Healthcare,0.0,Low,3.0,Cat_4,D
965,CA-2017-135279,Male,Yes,49.0,No,Doctor,1.0,Low,2.0,Cat_4,A
966,CA-2017-135279,Female,Yes,40.0,No,Doctor,0.0,Low,2.0,Cat_4,A
967,CA-2017-135279,Male,Yes,50.0,No,Executive,1.0,Average,5.0,Cat_4,D
968,CA-2017-135279,Female,No,19.0,No,Healthcare,6.0,Low,3.0,Cat_4,D
969,CA-2017-135279,Male,No,22.0,No,Healthcare,0.0,Low,6.0,Cat_4,D
970,CA-2014-115791,Male,No,23.0,No,Healthcare,1.0,Low,8.0,Cat_4,B
971,CA-2014-115791,Male,No,27.0,Yes,Artist,4.0,Low,6.0,Cat_4,A
972,CA-2014-115791,Male,Yes,55.0,No,Executive,0.0,High,8.0,Cat_4,B
973,CA-2014-115791,Male,Yes,32.0,No,Executive,1.0,Average,6.0,Cat_4,B
974,US-2017-103247,Male,Yes,57.0,No,Entertainment,1.0,Low,2.0,Cat_3,B
975,US-2017-103247,Male,Yes,80.0,No,Lawyer,0.0,High,2.0,Cat_6,A
976,US-2017-100209,Male,Yes,43.0,No,Executive,0.0,Low,4.0,Cat_6,B
977,CA-2017-159366,Female,Yes,79.0,No,Lawyer,1.0,High,2.0,Cat_6,A
978,CA-2016-145499,Male,No,25.0,No,Entertainment,1.0,Low,3.0,Cat_6,A
979,CA-2015-157035,Female,Yes,58.0,Yes,Homemaker,0.0,Average,4.0,Cat_6,B
980,CA-2016-144939,Female,Yes,78.0,Yes,Lawyer,0.0,High,2.0,Cat_6,A
981,CA-2014-163419,Male,Yes,76.0,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
982,CA-2014-163419,Male,No,27.0,No,Healthcare,1.0,Low,3.0,Cat_6,D
983,CA-2014-163419,Male,Yes,47.0,Yes,Artist,1.0,Average,3.0,Cat_6,D
984,CA-2017-100314,Male,Yes,43.0,Yes,Artist,1.0,Average,2.0,Cat_6,C
985,CA-2017-100314,Male,No,31.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,A
986,CA-2017-100314,Male,No,27.0,No,Healthcare,0.0,Low,7.0,Cat_6,B
987,CA-2015-146829,Male,No,31.0,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
988,CA-2017-167899,Male,Yes,46.0,Yes,Artist,1.0,Low,2.0,Cat_6,D
989,CA-2017-167899,Male,Yes,48.0,Yes,Executive,1.0,Average,4.0,Cat_6,C
990,CA-2015-153549,Male,Yes,51.0,Yes,Doctor,1.0,Low,2.0,Cat_6,C
991,CA-2016-110023,Male,Yes,57.0,No,Doctor,0.0,Average,2.0,Cat_6,C
992,CA-2016-105585,Female,No,30.0,Yes,Doctor,0.0,Low,1.0,Cat_6,B
993,CA-2016-105585,Female,No,37.0,Yes,Marketing,0.0,Low,3.0,Cat_6,B
994,CA-2014-117639,Female,No,31.0,Yes,Artist,14.0,Low,2.0,Cat_6,D
995,CA-2014-117639,Male,Yes,49.0,Yes,Artist,1.0,Average,3.0,Cat_6,D
996,CA-2015-162537,Male,Yes,56.0,Yes,Artist,1.0,Low,4.0,Cat_4,C
997,CA-2015-162537,Male,Yes,83.0,No,Lawyer,8.0,High,2.0,Cat_6,B
998,CA-2015-162537,Male,No,32.0,Yes,Healthcare,8.0,Low,1.0,Cat_6,B
999,CA-2015-162537,Male,Yes,63.0,Yes,Artist,5.0,Average,4.0,Cat_6,A
1000,CA-2016-155488,Female,Yes,71.0,Yes,Doctor,1.0,Average,2.0,Cat_6,A
1001,CA-2015-124891,Male,Yes,50.0,No,Artist,0.0,Low,4.0,Cat_6,B
1002,CA-2015-124891,Male,No,31.0,Yes,Artist,4.0,Low,5.0,Cat_6,A
1003,CA-2015-124891,Male,Yes,60.0,No,Entertainment,0.0,Average,6.0,Cat_6,A
1004,CA-2015-126445,Female,Yes,71.0,Yes,Lawyer,8.0,High,2.0,Cat_6,D
1005,CA-2015-111199,Male,Yes,49.0,Yes,Doctor,0.0,Average,6.0,Cat_4,B
1006,CA-2015-105312,Male,Yes,74.0,Yes,Lawyer,9.0,Low,1.0,Cat_6,C
1007,CA-2015-105312,Male,Yes,51.0,Yes,Artist,1.0,Average,6.0,Cat_6,A
1008,US-2017-106705,Male,Yes,61.0,No,Entertainment,0.0,Low,6.0,Cat_6,D
1009,CA-2017-135034,Male,No,46.0,Yes,Engineer,0.0,Low,3.0,Cat_6,B
1010,CA-2014-158540,Male,Yes,39.0,No,Doctor,2.0,Average,2.0,Cat_6,B
1011,CA-2017-118437,Male,Yes,85.0,Yes,Lawyer,1.0,High,2.0,Cat_6,C
1012,CA-2017-118437,Female,Yes,31.0,Yes,Artist,1.0,Average,2.0,Cat_6,A
1013,US-2015-126214,Male,Yes,39.0,Yes,Executive,4.0,High,3.0,Cat_6,B
1014,US-2015-126214,Female,Yes,48.0,No,Doctor,1.0,High,2.0,Cat_6,C
1015,CA-2015-133025,Male,Yes,71.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
1016,CA-2015-108665,Female,No,31.0,Yes,Healthcare,0.0,Low,1.0,Cat_7,A
1017,CA-2015-108665,Female,No,32.0,Yes,Healthcare,0.0,Low,5.0,Cat_6,A
1018,CA-2015-108665,Female,Yes,55.0,No,Engineer,0.0,Low,1.0,Cat_6,D
1019,CA-2015-108665,Male,Yes,46.0,Yes,Artist,0.0,High,2.0,Cat_6,C
1020,CA-2015-124450,Male,Yes,53.0,Yes,Doctor,0.0,Average,2.0,Cat_6,B
1021,CA-2015-124450,Male,Yes,50.0,Yes,Artist,0.0,Average,4.0,Cat_6,C
1022,CA-2015-124450,Male,No,45.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
1023,CA-2015-167269,Male,Yes,33.0,No,Executive,1.0,Average,2.0,Cat_4,C
1024,CA-2017-106964,Female,Yes,29.0,No,Engineer,5.0,Low,2.0,Cat_6,D
1025,CA-2016-126529,Male,No,35.0,Yes,Artist,8.0,Low,1.0,Cat_6,B
1026,CA-2016-126529,Male,No,25.0,No,Doctor,1.0,Low,1.0,Cat_6,D
1027,CA-2016-126529,Male,No,26.0,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
1028,CA-2014-163552,Male,No,48.0,Yes,Artist,1.0,Low,2.0,Cat_6,C
1029,CA-2014-163552,Male,Yes,66.0,No,Lawyer,0.0,High,3.0,Cat_6,A
1030,CA-2014-163552,Female,Yes,38.0,No,Artist,0.0,Low,3.0,Cat_6,C
1031,CA-2014-163552,Male,Yes,65.0,Yes,Entertainment,2.0,Average,3.0,Cat_6,C
1032,CA-2014-163552,Male,Yes,87.0,No,Lawyer,1.0,Low,1.0,Cat_6,D
1033,CA-2016-109820,Male,No,20.0,No,Healthcare,1.0,Low,3.0,Cat_6,D
1034,CA-2016-109820,Male,No,19.0,No,Healthcare,0.0,Low,4.0,Cat_6,D
1035,CA-2016-109820,Male,No,22.0,No,Healthcare,9.0,Low,4.0,Cat_6,D
1036,CA-2016-113061,Male,No,18.0,No,Healthcare,0.0,Low,4.0,Cat_6,D
1037,CA-2015-127418,Male,No,18.0,No,Marketing,1.0,Low,9.0,Cat_6,D
1038,CA-2017-121818,Male,No,19.0,No,Healthcare,0.0,Low,9.0,Cat_4,A
1039,CA-2017-121818,Male,No,19.0,No,Healthcare,1.0,Low,3.0,Cat_2,D
1040,CA-2016-127670,Male,No,22.0,No,Healthcare,0.0,Low,8.0,Cat_6,A
1041,CA-2016-102981,Male,No,31.0,No,Healthcare,4.0,Low,4.0,Cat_6,D
1042,CA-2016-102981,Male,Yes,63.0,No,Artist,0.0,Average,2.0,Cat_6,A
1043,CA-2017-115651,Male,No,43.0,Yes,Artist,1.0,Low,1.0,Cat_6,C
1044,CA-2017-115651,Male,No,73.0,No,Engineer,0.0,Low,1.0,Cat_4,A
1045,CA-2017-152702,Female,Yes,39.0,No,Engineer,0.0,Low,2.0,Cat_6,A
1046,CA-2016-169103,Male,No,31.0,Yes,Healthcare,1.0,Low,5.0,Cat_6,A
1047,CA-2016-169103,Male,No,31.0,Yes,Artist,0.0,Low,5.0,Cat_6,D
1048,CA-2014-139192,Male,Yes,43.0,No,Artist,0.0,Average,4.0,Cat_2,A
1049,CA-2014-139192,Male,Yes,52.0,No,Artist,0.0,Average,3.0,Cat_6,A
1050,US-2015-153500,Female,Yes,63.0,Yes,Doctor,0.0,Average,3.0,Cat_6,C
1051,US-2015-153500,Male,Yes,51.0,Yes,Executive,1.0,High,4.0,Cat_6,C
1052,US-2015-153500,Male,Yes,35.0,Yes,Healthcare,1.0,Low,7.0,Cat_4,B
1053,CA-2015-110667,Female,Yes,32.0,No,Entertainment,1.0,Average,2.0,Cat_4,B
1054,CA-2015-110667,Female,Yes,39.0,Yes,Homemaker,9.0,High,4.0,Cat_6,C
1055,CA-2015-110667,Female,No,25.0,No,Healthcare,1.0,Low,6.0,Cat_5,D
1056,CA-2015-110667,Male,No,20.0,No,Healthcare,0.0,Low,5.0,Cat_4,D
1057,CA-2017-167150,Female,No,33.0,No,Homemaker,9.0,Low,1.0,Cat_6,D
1058,CA-2017-167150,Male,Yes,36.0,No,Executive,0.0,Average,5.0,Cat_4,A
1059,CA-2016-105284,Female,Yes,35.0,Yes,Doctor,0.0,Low,2.0,Cat_6,B
1060,US-2015-125374,Female,Yes,42.0,Yes,Artist,1.0,Average,2.0,Cat_6,D
1061,CA-2015-161263,Female,Yes,52.0,Yes,Artist,2.0,Average,5.0,Cat_6,C
1062,CA-2015-161263,Female,Yes,42.0,Yes,Engineer,1.0,Low,2.0,Cat_6,C
1063,CA-2015-161263,Female,Yes,57.0,No,Homemaker,1.0,High,2.0,Cat_6,A
1064,CA-2015-161263,Female,No,30.0,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
1065,CA-2015-161263,Female,Yes,73.0,Yes,Lawyer,1.0,High,2.0,Cat_6,C
1066,CA-2015-161263,Male,Yes,66.0,Yes,Engineer,3.0,High,2.0,Cat_6,D
1067,CA-2016-157686,Female,Yes,62.0,Yes,Artist,9.0,Average,5.0,Cat_2,B
1068,US-2017-139955,Female,Yes,36.0,Yes,Artist,4.0,Low,1.0,Cat_3,C
1069,US-2015-150161,Male,No,33.0,No,Engineer,0.0,Low,3.0,Cat_4,B
1070,CA-2015-144652,Male,No,28.0,No,Healthcare,0.0,Low,8.0,Cat_4,A
1071,CA-2016-152814,Female,Yes,48.0,Yes,Artist,3.0,Average,2.0,Cat_6,C
1072,CA-2017-106943,Female,Yes,53.0,Yes,Artist,1.0,Average,2.0,Cat_6,D
1073,CA-2016-134348,Female,Yes,27.0,No,Doctor,1.0,Low,2.0,Cat_3,D
1074,CA-2016-134348,Female,Yes,71.0,No,Marketing,0.0,High,2.0,Cat_4,B
1075,CA-2016-134348,Male,Yes,35.0,Yes,Artist,9.0,Average,2.0,Cat_4,A
1076,CA-2016-161781,Female,No,41.0,Yes,Artist,0.0,Low,1.0,Cat_4,A
1077,CA-2017-132521,Female,Yes,39.0,No,Entertainment,0.0,Low,4.0,Cat_4,A
1078,CA-2017-132521,Female,Yes,79.0,No,Lawyer,1.0,High,2.0,Cat_4,C
1079,CA-2017-132521,Female,No,29.0,No,Engineer,9.0,Low,8.0,Cat_4,A
1080,CA-2015-110016,Female,No,33.0,Yes,Artist,7.0,Low,7.0,Cat_4,A
1081,CA-2015-110016,Female,No,31.0,No,Healthcare,0.0,Low,7.0,Cat_4,C
1082,US-2016-143819,Male,Yes,25.0,No,Engineer,4.0,Average,3.0,Cat_4,D
1083,US-2016-143819,Female,Yes,43.0,No,Engineer,2.0,Average,3.0,Cat_4,C
1084,US-2016-143819,Female,Yes,52.0,No,Doctor,4.0,Low,1.0,Cat_4,C
1085,US-2016-143819,Male,Yes,41.0,No,Executive,0.0,High,7.0,Cat_4,D
1086,CA-2016-167584,Female,Yes,27.0,No,Doctor,0.0,High,6.0,Cat_4,D
1087,CA-2016-166163,Female,Yes,39.0,No,Engineer,1.0,Average,5.0,Cat_4,C
1088,CA-2016-166163,Male,No,32.0,No,Doctor,3.0,Low,7.0,Cat_4,A
1089,CA-2017-158407,Male,No,19.0,No,Healthcare,1.0,Low,5.0,Cat_4,A
1090,CA-2017-158407,Male,No,58.0,No,Healthcare,1.0,High,5.0,Cat_4,C
1091,CA-2015-143490,Male,No,30.0,Yes,Artist,1.0,Low,3.0,Cat_4,A
1092,CA-2015-143490,Female,No,31.0,Yes,Engineer,0.0,Low,6.0,Cat_4,A
1093,CA-2015-165085,Female,Yes,43.0,No,Engineer,0.0,Average,4.0,Cat_4,A
1094,CA-2015-165085,Female,Yes,63.0,No,Marketing,0.0,Average,6.0,Cat_4,A
1095,CA-2017-160423,Female,Yes,37.0,Yes,Engineer,0.0,Average,3.0,Cat_4,B
1096,CA-2017-160423,Male,Yes,37.0,No,Artist,0.0,Average,6.0,Cat_4,A
1097,CA-2014-159338,Female,Yes,31.0,Yes,Homemaker,9.0,Average,2.0,Cat_4,B
1098,CA-2016-107216,Female,No,38.0,Yes,Artist,4.0,Low,1.0,Cat_6,A
1099,CA-2016-107216,Female,Yes,41.0,Yes,Entertainment,4.0,High,6.0,Cat_6,C
1100,CA-2016-107216,Female,Yes,45.0,Yes,Artist,3.0,Average,3.0,Cat_6,B
1101,CA-2016-107216,Male,Yes,35.0,Yes,Doctor,3.0,Average,4.0,Cat_6,D
1102,US-2017-145863,Female,Yes,43.0,No,Engineer,1.0,Low,5.0,Cat_1,A
1103,US-2017-145863,Female,No,33.0,No,Healthcare,1.0,Low,3.0,Cat_4,B
1104,CA-2016-112340,Male,No,26.0,No,Homemaker,14.0,Low,3.0,Cat_3,D
1105,US-2016-110156,Female,Yes,39.0,No,Artist,14.0,Average,2.0,Cat_6,A
1106,US-2016-110156,Male,Yes,49.0,No,Artist,1.0,High,2.0,Cat_6,A
1107,US-2016-110156,Male,Yes,47.0,No,Artist,0.0,Average,2.0,Cat_6,A
1108,US-2016-110156,Male,Yes,53.0,No,Entertainment,1.0,Average,4.0,Cat_4,B
1109,US-2016-110156,Male,Yes,52.0,Yes,Executive,5.0,High,5.0,Cat_6,A
1110,US-2016-110156,Female,Yes,66.0,No,Lawyer,0.0,Average,2.0,Cat_6,A
1111,US-2016-110156,Male,No,26.0,No,Entertainment,6.0,Low,2.0,Cat_4,D
1112,US-2016-110156,Male,Yes,38.0,Yes,Marketing,6.0,Low,5.0,Cat_6,A
1113,CA-2017-140585,Female,No,25.0,No,Homemaker,6.0,Low,4.0,Cat_6,C
1114,CA-2017-140585,Female,Yes,53.0,No,Artist,8.0,Average,2.0,Cat_6,D
1115,CA-2017-140585,Female,Yes,87.0,No,Lawyer,0.0,High,2.0,Cat_6,C
1116,CA-2016-144855,Male,No,28.0,No,Healthcare,1.0,Low,2.0,Cat_6,D
1117,CA-2015-142755,Female,Yes,37.0,Yes,Artist,7.0,High,3.0,Cat_6,A
1118,CA-2015-142755,Female,Yes,42.0,Yes,Artist,7.0,Low,1.0,Cat_6,B
1119,CA-2015-142755,Female,Yes,25.0,No,Artist,1.0,Average,2.0,Cat_1,D
1120,CA-2015-142755,Female,Yes,33.0,No,Engineer,6.0,Low,3.0,Cat_6,D
1121,US-2014-147627,Female,No,33.0,Yes,Healthcare,6.0,Low,3.0,Cat_2,D
1122,US-2014-147627,Male,Yes,46.0,Yes,Artist,1.0,Low,2.0,Cat_6,C
1123,US-2014-147627,Male,No,33.0,No,Healthcare,2.0,Low,4.0,Cat_3,A
1124,US-2014-147627,Male,No,26.0,No,Entertainment,1.0,Low,3.0,Cat_6,A
1125,US-2014-147627,Male,No,32.0,No,Doctor,6.0,Low,4.0,Cat_6,D
1126,US-2014-147627,Female,No,25.0,No,Healthcare,6.0,Low,1.0,Cat_6,A
1127,CA-2015-105970,Female,No,18.0,No,Healthcare,1.0,Low,1.0,Cat_6,D
1128,CA-2015-105970,Female,No,22.0,No,Engineer,0.0,Low,4.0,Cat_6,D
1129,CA-2016-112102,Male,No,19.0,No,Healthcare,2.0,Low,4.0,Cat_6,B
1130,CA-2016-112102,Male,Yes,46.0,Yes,Artist,0.0,High,4.0,Cat_6,D
1131,CA-2016-112102,Male,No,19.0,No,Healthcare,4.0,Low,4.0,Cat_6,A
1132,US-2016-114776,Male,Yes,45.0,Yes,Artist,0.0,Average,3.0,Cat_6,C
1133,US-2016-134908,Female,Yes,52.0,Yes,Engineer,1.0,Average,3.0,Cat_6,C
1134,US-2016-134908,Female,Yes,42.0,Yes,Engineer,1.0,Average,5.0,Cat_3,C
1135,US-2016-148803,Male,Yes,47.0,No,Entertainment,1.0,Average,3.0,Cat_3,B
1136,CA-2016-152170,Male,Yes,45.0,No,Homemaker,1.0,Average,4.0,Cat_6,C
1137,CA-2016-152170,Male,No,32.0,No,Healthcare,1.0,Low,4.0,Cat_5,A
1138,CA-2016-152170,Male,Yes,41.0,No,Executive,5.0,High,3.0,Cat_4,D
1139,CA-2016-152170,Female,No,28.0,Yes,Homemaker,5.0,Low,1.0,Cat_6,C
1140,CA-2016-152170,Male,Yes,37.0,No,Executive,9.0,High,4.0,Cat_6,D
1141,CA-2014-146969,Female,Yes,20.0,No,Engineer,8.0,Average,2.0,Cat_5,A
1142,CA-2014-146969,Female,Yes,73.0,Yes,Lawyer,3.0,Low,1.0,Cat_6,C
1143,CA-2014-146969,Male,Yes,51.0,Yes,Artist,0.0,Average,3.0,Cat_6,C
1144,CA-2014-146969,Male,Yes,18.0,Yes,Engineer,0.0,Average,4.0,Cat_6,D
1145,CA-2014-146969,Male,Yes,42.0,No,Engineer,1.0,Average,3.0,Cat_4,D
1146,CA-2015-112452,Male,No,20.0,No,Healthcare,1.0,Low,3.0,Cat_3,B
1147,CA-2015-112452,Female,No,23.0,No,Doctor,0.0,Low,3.0,Cat_3,D
1148,CA-2015-112452,Male,Yes,31.0,Yes,Homemaker,2.0,Low,2.0,Cat_1,B
1149,CA-2015-112452,Female,Yes,33.0,Yes,Homemaker,1.0,Low,3.0,Cat_5,D
1150,CA-2015-112452,Male,No,21.0,No,Healthcare,9.0,Low,6.0,Cat_6,A
1151,CA-2015-113971,Male,Yes,51.0,Yes,Doctor,5.0,Average,7.0,Cat_6,A
1152,CA-2017-160395,Male,Yes,47.0,Yes,Artist,0.0,Average,4.0,Cat_6,C
1153,CA-2017-160395,Male,No,20.0,No,Healthcare,0.0,Low,4.0,Cat_6,D
1154,CA-2014-136567,Male,No,21.0,No,Healthcare,0.0,Low,2.0,Cat_6,B
1155,CA-2014-136567,Male,No,22.0,No,Healthcare,1.0,Low,3.0,Cat_6,D
1156,CA-2014-136567,Female,No,32.0,Yes,Engineer,9.0,Low,4.0,Cat_6,A
1157,CA-2014-136567,Female,No,30.0,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
1158,CA-2016-149314,Male,Yes,61.0,Yes,Doctor,1.0,Low,1.0,Cat_6,D
1159,CA-2017-147039,Male,Yes,43.0,No,Entertainment,0.0,Average,4.0,Cat_4,D
1160,CA-2017-147039,Male,No,25.0,Yes,Doctor,8.0,Low,1.0,Cat_6,A
1161,CA-2014-126522,Male,Yes,46.0,No,Entertainment,0.0,Average,3.0,Cat_6,D
1162,CA-2014-127964,Female,Yes,53.0,No,Engineer,12.0,Low,2.0,Cat_3,C
1163,CA-2014-127964,Male,Yes,55.0,Yes,Doctor,0.0,High,2.0,Cat_6,B
1164,CA-2014-127964,Female,Yes,42.0,No,Engineer,0.0,Low,3.0,Cat_6,D
1165,CA-2014-117709,Female,No,26.0,Yes,Marketing,11.0,Low,1.0,Cat_6,D
1166,CA-2015-125416,Male,No,29.0,No,Healthcare,0.0,Low,3.0,Cat_6,A
1167,CA-2017-145226,Male,Yes,39.0,Yes,Artist,4.0,Average,4.0,Cat_3,A
1168,CA-2017-145226,Male,Yes,38.0,Yes,Artist,1.0,Average,3.0,Cat_6,C
1169,CA-2017-145226,Male,Yes,69.0,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
1170,CA-2017-145226,Female,No,25.0,No,Artist,6.0,Low,3.0,Cat_6,A
1171,US-2014-100279,Female,No,26.0,Yes,Artist,4.0,Low,4.0,Cat_6,D
1172,CA-2014-158064,Male,Yes,51.0,No,Executive,0.0,High,5.0,Cat_6,C
1173,US-2015-104430,Male,Yes,30.0,No,Homemaker,8.0,Average,2.0,Cat_6,C
1174,CA-2015-132080,Female,Yes,28.0,No,Homemaker,8.0,Average,2.0,Cat_3,B
1175,CA-2016-161207,Female,No,33.0,No,Homemaker,8.0,Low,2.0,Cat_6,D
1176,CA-2014-120243,Female,No,41.0,Yes,Engineer,8.0,Low,1.0,Cat_6,C
1177,CA-2016-113621,Male,No,71.0,No,Lawyer,8.0,Low,2.0,Cat_6,D
1178,CA-2016-113621,Male,Yes,42.0,Yes,Executive,5.0,High,3.0,Cat_6,C
1179,CA-2016-168081,Male,Yes,71.0,Yes,Lawyer,2.0,Low,1.0,Cat_6,B
1180,CA-2014-128146,Male,Yes,35.0,No,Artist,6.0,Average,5.0,Cat_6,C
1181,CA-2014-128146,Male,No,28.0,No,Marketing,0.0,Low,5.0,Cat_6,D
1182,CA-2017-138779,Male,Yes,31.0,Yes,Artist,1.0,Average,2.0,Cat_3,A
1183,CA-2017-138779,Male,Yes,43.0,Yes,Artist,2.0,Average,3.0,Cat_6,A
1184,CA-2014-127131,Female,Yes,77.0,No,Lawyer,0.0,High,2.0,Cat_6,A
1185,CA-2014-127131,Female,Yes,71.0,Yes,Engineer,0.0,Low,1.0,Cat_6,B
1186,CA-2014-127131,Female,Yes,47.0,Yes,Engineer,0.0,Average,2.0,Cat_6,C
1187,CA-2014-127131,Female,No,26.0,No,Homemaker,9.0,Low,1.0,Cat_6,D
1188,CA-2017-117212,Male,Yes,40.0,No,Doctor,4.0,Average,4.0,Cat_6,B
1189,CA-2017-117212,Female,Yes,72.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
1190,CA-2017-117212,Female,Yes,73.0,Yes,Artist,1.0,High,2.0,Cat_6,D
1191,CA-2017-117212,Male,No,26.0,Yes,Healthcare,1.0,Low,6.0,Cat_3,B
1192,CA-2017-117212,Female,Yes,57.0,Yes,Engineer,1.0,High,3.0,Cat_3,C
1193,US-2015-130519,Male,Yes,30.0,No,Artist,1.0,Average,3.0,Cat_6,C
1194,US-2015-130519,Female,Yes,36.0,No,Artist,1.0,Average,3.0,Cat_6,A
1195,US-2015-130519,Male,Yes,52.0,No,Entertainment,10.0,Average,4.0,Cat_6,B
1196,US-2015-130519,Male,Yes,42.0,Yes,Artist,3.0,Average,2.0,Cat_6,A
1197,CA-2016-130946,Male,Yes,52.0,No,Engineer,3.0,Low,1.0,Cat_6,C
1198,CA-2016-130946,Male,Yes,28.0,Yes,Artist,0.0,Average,3.0,Cat_1,B
1199,CA-2016-130946,Female,Yes,43.0,No,Homemaker,7.0,Low,1.0,Cat_6,B
1200,CA-2016-114727,Male,No,43.0,Yes,Artist,7.0,Low,1.0,Cat_6,C
1201,CA-2016-114727,Male,No,25.0,No,Doctor,0.0,Low,4.0,Cat_6,D
1202,CA-2016-114727,Male,Yes,52.0,Yes,Executive,1.0,High,3.0,Cat_6,A
1203,CA-2016-114727,Female,No,28.0,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
1204,CA-2016-114727,Male,Yes,56.0,Yes,Entertainment,0.0,Average,4.0,Cat_6,A
1205,CA-2017-133235,Male,Yes,38.0,No,Executive,12.0,High,7.0,Cat_6,A
1206,CA-2016-137050,Male,Yes,83.0,No,Lawyer,1.0,High,2.0,Cat_6,C
1207,CA-2016-137050,Male,Yes,82.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1208,CA-2016-137050,Male,Yes,32.0,Yes,Homemaker,8.0,Low,2.0,Cat_6,D
1209,CA-2016-137050,Female,No,35.0,Yes,Homemaker,12.0,Low,1.0,Cat_6,C
1210,CA-2016-137050,Male,Yes,40.0,Yes,Marketing,0.0,Low,2.0,Cat_6,B
1211,CA-2016-137050,Female,No,25.0,Yes,Homemaker,13.0,Low,1.0,Cat_6,B
1212,US-2017-118087,Female,Yes,39.0,Yes,Artist,13.0,Average,3.0,Cat_6,D
1213,US-2017-118087,Male,No,25.0,Yes,Artist,7.0,Low,1.0,Cat_6,C
1214,US-2017-118087,Male,Yes,52.0,Yes,Artist,0.0,Low,4.0,Cat_6,B
1215,US-2017-118087,Male,No,33.0,No,Artist,0.0,Low,4.0,Cat_5,B
1216,US-2017-118087,Male,No,28.0,Yes,Artist,6.0,Low,3.0,Cat_6,A
1217,US-2017-118087,Female,No,43.0,Yes,Artist,0.0,Low,1.0,Cat_6,C
1218,US-2017-118087,Male,No,30.0,Yes,Artist,8.0,Low,1.0,Cat_5,C
1219,US-2017-118087,Female,Yes,84.0,Yes,Lawyer,1.0,High,2.0,Cat_6,A
1220,CA-2014-110184,Male,Yes,48.0,Yes,Executive,6.0,High,4.0,Cat_6,C
1221,CA-2014-110184,Female,Yes,55.0,No,Engineer,3.0,Average,2.0,Cat_6,D
1222,CA-2016-126004,Female,Yes,37.0,Yes,Homemaker,8.0,Low,1.0,Cat_6,A
1223,CA-2016-126004,Male,Yes,38.0,Yes,Engineer,11.0,Average,3.0,Cat_6,A
1224,CA-2016-126004,Female,No,28.0,Yes,Doctor,11.0,Low,3.0,Cat_6,A
1225,CA-2016-126004,Male,Yes,86.0,Yes,Lawyer,11.0,Low,1.0,Cat_6,C
1226,CA-2016-126004,Female,No,35.0,No,Homemaker,9.0,Low,1.0,Cat_6,D
1227,CA-2016-126004,Male,No,35.0,No,Entertainment,0.0,Low,2.0,Cat_6,A
1228,CA-2017-100013,Female,Yes,46.0,No,Lawyer,0.0,Low,1.0,Cat_6,A
1229,CA-2017-100013,Female,Yes,79.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
1230,CA-2017-100013,Male,Yes,63.0,Yes,Lawyer,5.0,High,2.0,Cat_6,B
1231,CA-2015-132570,Female,Yes,50.0,Yes,Doctor,5.0,High,3.0,Cat_6,D
1232,CA-2015-132570,Female,No,35.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
1233,CA-2016-153682,Male,Yes,65.0,No,Doctor,0.0,Low,1.0,Cat_6,A
1234,CA-2016-144344,Male,Yes,50.0,No,Artist,0.0,Average,4.0,Cat_6,C
1235,CA-2016-144344,Female,No,27.0,No,Homemaker,0.0,Low,4.0,Cat_3,A
